id,lclas,mlsfc,fclt_name,ctprvn_nm,sgnr_nm,legaldong_cd,legalemd_nm,adstrd_cd,adstrd_nm,rdnmaddr_cd,rdnm_addr,zip_cd,grid_cd,x_cd,y_cd,buld_totar,usemem_nm,infl_factor,file_name,base_ymd
KCCSBIZ21N000000093,문화시설,공공도서관,학마을도서관,서울특별시,도봉구,1132010600,방학동,1132071000,방학3동,302003167042,서울특별시 도봉구 시루봉로 128,1359,다사583626,37.6621598,127.0278315,1268,19220,0.0659729448491155,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000094,문화시설,공공도서관,동대문구 답십리 도서관,서울특별시,동대문구,1123010500,답십리동,1123060000,답십리1동,112304115203,서울특별시 동대문구 서울시립대로4길 75,2596,다사602527,37.573193,127.0503603,3142,676896,0.004641776580154115,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000095,문화시설,공공도서관,동대문구정보화도서관,서울특별시,동대문구,1123010700,청량리동,1123070500,청량리동,112304115684,서울특별시 동대문구 회기로10길 60,2456,다사600546,37.5899695,127.0472897,3094,936563,0.003303568473236718,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000096,문화시설,공공도서관,휘경어린이도서관,서울특별시,동대문구,1123010900,휘경동,1123073000,휘경2동,112304115118,서울특별시 동대문구 망우로18가길 38,2497,다사612544,37.5886838,127.0606078,306,126791,0.002413420510919545,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000097,문화시설,공공도서관,대방어린이도서관,서울특별시,동작구,1159010800,대방동,1159066000,대방동,115904157106,서울특별시 동작구 대방동길 55,6945,다사491450,37.5030255,126.9252227,391,70051,0.005581647656707256,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000098,문화시설,공공도서관,동작상도국주도서관,서울특별시,동작구,1159010300,상도1동,1159053000,상도1동,115903119003,서울특별시 동작구 매봉로 37,6919,다사514454,37.506821,126.9509954,525,163312,0.003214705594200059,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000099,문화시설,공공도서관,동작어린이도서관,서울특별시,동작구,1159010100,노량진동,1159052000,노량진2동,115904157578,서울특별시 동작구 장승배기로16길 98,6926,다사508456,37.5092049,126.9434323,444,134546,0.003299986621675858,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000100,문화시설,공공도서관,사당솔밭도서관,서울특별시,동작구,1159010700,사당동,1159065100,사당5동,115903005079,서울특별시 동작구 솔밭로 86,7019,다사529428,37.4840814,126.9673507,1725,230224,0.007492702759052053,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000101,문화시설,공공도서관,약수도서관,서울특별시,동작구,1159010200,상도동,1159056000,상도4동,115903005080,서울특별시 동작구 양녕로22바길 64,7036,다사511444,37.4978849,126.9474555,424,14647,0.028947907421314947,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000102,문화시설,공공도서관,마포구립서강도서관,서울특별시,마포구,1144011400,창전동,1144065500,서강동,114403113005,서울특별시 마포구 독막로 165,4099,다사498499,37.5477347,126.9320618,1146,472045,0.0024277346439428443,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000103,문화시설,공공도서관,마포구립하늘도서관,서울특별시,마포구,1144012500,성산동,1144073000,성산2동,114403113018,서울특별시 마포구 월드컵로 212,3937,다사471520,37.5663128,126.9016157,426,640802,0.0006647919326094487,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000104,문화시설,공공도서관,마포중앙도서관,서울특별시,마포구,1144012500,성산동,1144072000,성산1동,114403005060,서울특별시 마포구 성산로 128,3965,다사477517,37.5637954,126.9082019,11234,1109240,0.010127654970971116,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000105,문화시설,공공도서관,마포푸르메어린이도서관,서울특별시,마포구,1144012700,상암동,1144074000,상암동,114403113019,서울특별시 마포구 월드컵북로 494,3918,다사453540,37.5846474,126.8805203,270,40317,0.006696926854676688,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000106,문화시설,공공도서관,서대문구립이진아기념도서관,서울특별시,서대문구,1141010900,현저동,1141052000,천연동,114104136461,서울특별시 서대문구 독립문공원길 80,3732,다사519527,37.5729543,126.955549,2765,274919,0.01005750784776607,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000107,문화시설,공공도서관,방배도서관,서울특별시,서초구,1165010100,방배동,1165062000,방배3동,116503121010,서울특별시 서초구 방배로 40,6705,다사557422,37.4784388,126.9999966,271,87849,0.0030848387574132887,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000108,문화시설,공공도서관,서이도서관,서울특별시,서초구,1165010800,서초동,1165052000,서초2동,116502121002,서울특별시 서초구 서초대로70길 51,6624,다사580437,37.4920695,127.0249478,364,64617,0.0056331925035207455,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000109,문화시설,공공도서관,서초구립내곡도서관,서울특별시,서초구,1165011100,신원동,1165066000,내곡동,116503000031,서울특별시 서초구 청계산로7길 9-20,6799,다사605392,37.4520033,127.0544446,1529,209716,0.007290812336683897,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000110,문화시설,공공도서관,서초구립반포도서관,서울특별시,서초구,1165010700,반포동,1165056000,반포1동,116503121001,서울특별시 서초구 고무래로 34,6599,다사569449,37.5024871,127.0125134,3591,1263732,0.002841583500299114,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000111,문화시설,공공도서관,서초그림책도서관,서울특별시,서초구,1165010800,서초동,1165053000,서초3동,116503121008,서울특별시 서초구 명달로 150,6655,다사562436,37.4906133,127.0051025,316,59179,0.005339731999526859,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000112,문화시설,공공도서관,잠원도서관,서울특별시,서초구,1165010600,잠원동,1165054000,잠원동,116503121002,서울특별시 서초구 나루터로 38,6523,다사570462,37.5149681,127.0139821,314,65244,0.004812703083808473,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000113,문화시설,공공도서관,성동구립금호도서관,서울특별시,성동구,1120010900,금호동1가,1120059000,금호1가동,112003100018,서울특별시 성동구 난계로 20,4718,다사580506,37.5541287,127.0248936,1517,440774,0.003441673056940745,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000114,문화시설,공공도서관,성동구립도서관,서울특별시,성동구,1120010700,행당동,1120056000,행당1동,112004109504,서울특별시 성동구 고산자로10길 9,4744,다사589511,37.5591799,127.0349607,5692,1501653,0.003790489547185668,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000115,문화시설,공공도서관,성동구립무지개도서관,서울특별시,성동구,1120010700,행당동,1120056000,행당1동,112003005030,서울특별시 성동구 고산자로 270,4750,다사591516,37.5634225,127.036965,469,269078,0.001742989021770639,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000116,문화시설,공공도서관,성동구립성수도서관,서울특별시,성동구,1120011400,성수동1가,1120065000,성수1가1동,112003103010,서울특별시 성동구 뚝섬로1길 43,4778,다사599496,37.5454288,127.0469481,1014,350640,0.002891854893908282,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000117,문화시설,공공도서관,성동구립용답도서관,서울특별시,성동구,1120012200,용답동,1120079000,용답동,112004109504,서울특별시 성동구 용답중앙3길 10,4804,다사603520,37.5666999,127.0513042,1483,258590,0.00573494721373603,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000118,문화시설,공공도서관,성동구립청계도서관,서울특별시,성동구,1120010100,상왕십리동,1120053500,왕십리도선동,112003005009,서울특별시 성동구 마장로 141,4700,다사580521,37.5678747,127.0255294,1189,261165,0.004552677426148221,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000119,문화시설,공공도서관,달빛마루도서관,서울특별시,성북구,1129013600,하월곡동,1129068500,길음2동,112903005036,서울특별시 성북구 종암로 167,2734,다사586562,37.6050588,127.0309904,829,147013,0.005638957099032059,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000120,문화시설,공공도서관,석관동미리내도서관,서울특별시,성북구,1120012200,용답동,1120079000,용답동,112904121703,서울특별시 성북구 한천로66길 203,4804,다사586562,37.6134848,127.0654423,543,261432,0.00207702194069586,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000121,문화시설,공공도서관,성북구립 청수도서관,서울특별시,성북구,1129013300,정릉동,1129065000,정릉4동,112903107004,서울특별시 성북구 보국문로16가길 20,2717,다사568570,37.6117471,127.0107712,462,71337,0.006476302619958787,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000122,문화시설,공공도서관,성북정보도서관,서울특별시,성북구,1129013700,상월곡동,1129072500,월곡2동,112904121757,서울특별시 성북구 화랑로18자길 13,2791,다사603562,37.6049729,127.0505855,6667,274526,0.024285495727180667,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000123,문화시설,공공도서관,아리랑도서관,서울특별시,성북구,1129010300,돈암동,1129059000,돈암2동,112903107009,서울특별시 성북구 아리랑로 82,2827,다사570557,37.6000592,127.0139264,2016,237958,0.008472083308819203,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000124,문화시설,공공도서관,아리랑어린이도서관,서울특별시,성북구,1129010300,돈암동,1129059000,돈암2동,112903107009,서울특별시 성북구 아리랑로 75,2826,다사570556,37.5988303,127.0136255,694,271296,0.0025580915310214674,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000125,문화시설,공공도서관,월곡꿈그림도서관,서울특별시,성북구,1129013600,하월곡동,1129072500,월곡2동,112903005046,서울특별시 성북구 화랑로13길 17,2748,다사594562,37.6047797,127.041073,341,181567,0.00187809458767287,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000126,문화시설,공공도서관,정릉도서관,서울특별시,성북구,1129013300,정릉동,1129063000,정릉2동,112903107014,서울특별시 성북구 정릉로 242,2814,다사568562,37.6047402,127.0105826,283,79349,0.0035665225774741964,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000127,문화시설,공공도서관,종암동새날도서관,서울특별시,성북구,1129013500,종암동,1129070500,종암동,112903005036,서울특별시 성북구 종암로 98-8,2797,다사589556,37.5990344,127.0352236,579,87605,0.006609211802979282,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000128,문화시설,공공도서관,해오름도서관,서울특별시,성북구,4146510100,풍덕천동,4146551000,풍덕천1동,411333179026,경기도 용인시 수지구 수지로342번길 3,16832,다사641255,37.3279574,127.0950287,342,88195,0.0038777708486875673,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000129,문화시설,공공도서관,거마도서관,서울특별시,송파구,1171011300,거여동,1171053200,거여2동,117103123003,서울특별시 송파구 거마로2길 19,5768,다사687438,37.493539,127.1468274,886,355296,0.0024936953976402772,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000130,문화시설,공공도서관,돌마리도서관,서울특별시,송파구,1171010500,석촌동,1171060000,석촌동,117103123006,서울특별시 송파구 백제고분로37길 16,5684,다사649449,37.5035629,127.1036842,265,156319,0.0016952513769919204,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000131,문화시설,공공도서관,소나무언덕2호작은도서관,서울특별시,송파구,1171010100,잠실동,1171068000,잠실3동,117103123009,서울특별시 송파구 석촌호수로 155,5607,다사641454,37.5072653,127.0942173,329,159838,0.0020583340632390297,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000132,문화시설,공공도서관,소나무언덕3호 작은도서관,서울특별시,송파구,1171011400,마천동,1171054000,마천1동,117103123010,서울특별시 송파구 성내천로 319,5761,다사696437,37.4923333,127.1566463,357,108415,0.0032929022736706177,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000133,문화시설,공공도서관,소나무언덕잠실본동작은도서관,서울특별시,송파구,1171010100,잠실동,1171065000,잠실본동,117103123027,서울특별시 송파구 탄천동로 205,5573,다사626449,37.5030788,127.0768971,510,96670,0.005275680148960381,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000134,문화시설,공공도서관,송파글마루도서관,서울특별시,송파구,1171010900,장지동,1171064600,장지동,117103123017,서울특별시 송파구 충민로 120,5812,다사673424,37.4808342,127.1304779,3697,1027077,0.0035995353805021433,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000135,문화시설,공공도서관,송파어린이도서관,서울특별시,송파구,1171010100,잠실동,1171067000,잠실2동,117103123023,서울특별시 송파구 올림픽로 105,5501,다사630459,37.5121021,127.0824292,1273,436477,0.002916533975444296,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000136,문화시설,공공도서관,송파어린이영어작은도서관,서울특별시,송파구,1171010100,잠실동,1171068000,잠실3동,117103123014,서울특별시 송파구 오금로 1,5607,다사630459,37.5225557,127.1019244,595,146430,0.004063374991463498,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000137,문화시설,공공도서관,송파위례도서관,서울특별시,송파구,1171010900,장지동,1171064700,위례동,117103000238,서울특별시 송파구 위례광장로 210,5849,다사685424,37.4811657,127.1439378,914,384733,0.0023756735190378782,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000138,문화시설,공공도서관,갈산도서관,서울특별시,양천구,2823710600,갈산동,2823764100,갈산1동,282373008034,인천광역시 부평구 주부토로 254,21330,다사317467,37.5175942,126.7271355,2226,283322,0.007856784859629679,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000139,문화시설,공공도서관,미감도서관,서울특별시,양천구,1147010200,목동,1147054000,목4동,114703114004,서울특별시 양천구 목동중앙남로 57-10,7958,다사439490,37.5389695,126.8654889,803,114112,0.007036946158160404,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000140,문화시설,공공도서관,방아다리문학도서관,서울특별시,양천구,1147010300,신월동,1147060000,신월5동,114703005069,서울특별시 양천구 화곡로4길 10,7904,다사405490,37.5385821,126.8271743,470,129683,0.003624222141683952,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000141,문화시설,공공도서관,양천구 영어특성화도서관,서울특별시,양천구,1147010100,신정동,1147067000,신정6동,114703114001,서울특별시 양천구 목동동로 81,8094,다사437464,37.5159761,126.8638545,880,376838,0.0023352209702843132,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000142,문화시설,공공도서관,대림정보문화도서관,서울특별시,영등포구,1156013300,대림동,1156072000,대림3동,115603118006,서울특별시 영등포구 도신로 27,7376,다사466451,37.5043187,126.8960774,1946,221024,0.0088044737223107,KC_596_CLT_STATN_BIZAEA_2021,20200101
KCCSBIZ21N000000143,문화시설,공공도서관,문래정보문화도서관,서울특별시,영등포구,1156012100,문래동3가,1156060500,문래동,115604154402,서울특별시 영등포구 문래로20길 49,7296,다사461465,37.5168566,126.8908946,1796,369546,0.004860017426788546,KC_596_CLT_STATN_BIZAEA_2021,20200101
